Date,Crop,Price_NIS_Ton,Demand_Ton
2022-01-19,Apple,4008.68,2510
2022-01-26,Apple,3952.3,2508
2022-02-02,Apple,4383.23,2184
2022-02-09,Apple,4029.36,2419
2022-02-16,Apple,4360.19,2334
2022-02-23,Apple,4225.86,2459
2022-03-02,Apple,4324.09,2270
2022-03-09,Apple,4304.44,2235
2022-03-16,Apple,4213.09,2303
2022-03-23,Apple,4221.54,2345
2022-03-30,Apple,4410.84,2208
2022-04-06,Apple,4328.59,2339
2022-04-13,Apple,4008.8,2540
2022-04-20,Apple,4377.39,2325
2022-04-27,Apple,4035.44,2502
2022-05-04,Apple,3958.15,2530
2022-05-11,Apple,3995.21,2577
2022-05-18,Apple,3908.12,2643
2022-05-25,Apple,4199.66,2282
2022-06-01,Apple,3791.31,2733
2022-06-08,Apple,3681.17,2741
2022-06-15,Apple,3720.13,2670
2022-06-22,Apple,3842.08,2550
2022-06-29,Apple,3825.63,2538
2022-07-06,Apple,3664.13,2738
2022-07-13,Apple,3361.98,3017
2022-07-20,Apple,3681.07,2716
2022-07-27,Apple,3634.18,2721
2022-08-03,Apple,3459.93,2980
2022-08-10,Apple,3192.43,3108
2022-08-17,Apple,3505.95,2827
2022-08-24,Apple,3409.35,2876
2022-08-31,Apple,3508.57,2810
2022-09-07,Apple,3345.1,3029
2022-09-14,Apple,3090.19,3233
2022-09-21,Apple,3176.72,3091
2022-09-28,Apple,3279.09,3024
2022-10-05,Apple,3212.78,3081
2022-10-12,Apple,3446.8,2863
2022-10-19,Apple,3128.46,3283
2022-10-26,Apple,3373.74,3059
2022-11-02,Apple,3624.6,2664
2022-11-09,Apple,3468.26,2857
2022-11-16,Apple,3363.74,3029
2022-11-23,Apple,3451.18,2864
2022-11-30,Apple,3554.58,2791
2022-12-07,Apple,3620.05,2697
2022-12-14,Apple,3787.05,2607
2022-12-21,Apple,3586.54,2763
2022-12-28,Apple,3653.3,2806
2023-01-04,Apple,4103.75,2397
2023-01-11,Apple,4060.63,2540
2023-01-18,Apple,4086.58,2410
2023-01-25,Apple,3900.48,2643
2023-02-01,Apple,4231.19,2410
2023-02-08,Apple,4266.06,2386
2023-02-15,Apple,4306.74,2382
2023-02-22,Apple,4065.88,2368
2023-03-01,Apple,4167.49,2302
2023-03-08,Apple,4082.71,2535
2023-03-15,Apple,4182.99,2458
2023-03-22,Apple,4402.03,2279
2023-03-29,Apple,4410.1,2311
2023-04-05,Apple,4180.29,2437
2023-04-12,Apple,4135.11,2365
2023-04-19,Apple,4220.6,2326
2023-04-26,Apple,4200.38,2462
2023-05-03,Apple,4141.36,2353
2023-05-10,Apple,4103.23,2473
2023-05-17,Apple,3843.42,2537
2023-05-24,Apple,4025.5,2403
2023-05-31,Apple,4155.34,2344
2023-06-07,Apple,3690.3,2711
2023-06-14,Apple,3892.6,2508
2023-06-21,Apple,3705.76,2787
2023-06-28,Apple,3602.38,2730
2023-07-05,Apple,3562.64,2724
2023-07-12,Apple,3693.09,2760
2023-07-19,Apple,3596.09,2769
2023-07-26,Apple,3428.52,2939
2023-08-02,Apple,3427.46,2954
2023-08-09,Apple,3515.94,2790
2023-08-16,Apple,3279.67,2949
2023-08-23,Apple,3415.18,2997
2023-08-30,Apple,3179.59,3133
2023-09-06,Apple,3363.43,2910
2023-09-13,Apple,3369.82,2869
2023-09-20,Apple,3371.03,2949
2023-09-27,Apple,3343.77,2987
2023-10-04,Apple,3136.31,3093
2023-10-11,Apple,3477.23,2787
2023-10-18,Apple,3470.78,2942
2023-10-25,Apple,3209.25,3144
2023-11-01,Apple,3670.54,2798
2023-11-08,Apple,3347.25,2949
2023-11-15,Apple,3330.46,3064
2023-11-22,Apple,3666.0,2777
2023-11-29,Apple,3317.23,3057
2023-12-06,Apple,3753.41,2566
2023-12-13,Apple,3941.71,2605
2023-12-20,Apple,3917.06,2462
2023-12-27,Apple,3771.95,2739
2024-01-03,Apple,3822.88,2544
2024-01-10,Apple,4186.35,2343
2024-01-17,Apple,4029.06,2523
2024-01-24,Apple,4142.3,2428
2024-01-31,Apple,4115.41,2482
2024-02-07,Apple,4329.39,2227
2024-02-14,Apple,4028.88,2508
2024-02-21,Apple,4168.65,2377
2024-02-28,Apple,4186.42,2451
2024-03-06,Apple,4415.89,2223
2024-03-13,Apple,4440.88,2224
2024-03-20,Apple,4418.43,2257
2024-03-27,Apple,4193.64,2435
2024-04-03,Apple,4161.48,2438
2024-04-10,Apple,4369.28,2283
2024-04-17,Apple,4347.46,2294
2024-04-24,Apple,4040.57,2424
2024-05-01,Apple,3880.46,2525
2024-05-08,Apple,4012.09,2577
2024-05-15,Apple,3988.42,2410
2024-05-22,Apple,4104.01,2340
2024-05-29,Apple,4090.49,2352
2024-06-05,Apple,3572.47,2860
2024-06-12,Apple,3759.32,2675
2024-06-19,Apple,3823.3,2612
2024-06-26,Apple,3621.71,2797
2024-07-03,Apple,3454.2,2889
2024-07-10,Apple,3696.85,2725
2024-07-17,Apple,3627.23,2740
2024-07-24,Apple,3622.64,2840
2024-07-31,Apple,3617.54,2857
2024-08-07,Apple,3431.41,2919
2024-08-14,Apple,3161.96,3247
2024-08-21,Apple,3473.1,2945
2024-08-28,Apple,3127.21,3149
2024-09-04,Apple,3097.96,3303
2024-09-11,Apple,3345.4,3087
2024-09-18,Apple,3437.62,2933
2024-09-25,Apple,3173.31,3066
2024-10-02,Apple,3300.94,2966
2024-10-09,Apple,3224.95,3022
2024-10-16,Apple,3295.98,3024
2024-10-23,Apple,3509.53,2840
2024-10-30,Apple,3233.92,3188
2024-11-06,Apple,3600.49,2823
2024-11-13,Apple,3673.62,2702
2024-11-20,Apple,3457.84,2987
2024-11-27,Apple,3605.16,2818
2024-12-04,Apple,3894.08,2521
2024-12-11,Apple,3868.57,2676
2024-12-18,Apple,3920.53,2604
2024-12-25,Apple,3748.34,2599
2020-01-01,Orange,5018.12,2056
2020-01-08,Orange,5134.64,2038
2020-01-15,Orange,5031.11,1985
2020-01-22,Orange,4895.23,1957
2020-01-29,Orange,4883.7,2014
2020-02-05,Orange,5333.34,1792
2020-02-12,Orange,5073.96,1901
2020-02-19,Orange,5352.03,1930
2020-02-26,Orange,5355.67,1890
2020-03-04,Orange,5206.97,1860
2020-03-11,Orange,5288.89,1983
2020-03-18,Orange,5081.74,2015
2020-03-25,Orange,5325.45,1798
2020-04-01,Orange,5313.79,1948
2020-04-08,Orange,5112.65,1865
2020-04-15,Orange,5216.16,2001
2020-04-22,Orange,5243.8,1887
2020-04-29,Orange,5185.03,1971
2020-05-06,Orange,5086.5,1877
2020-05-13,Orange,5030.44,1976
2020-05-20,Orange,4899.29,1978
2020-05-27,Orange,5116.99,2031
2020-06-03,Orange,4870.35,2011
2020-06-10,Orange,4638.0,2164
2020-06-17,Orange,4920.09,2106
2020-06-24,Orange,4822.3,2042
2020-07-01,Orange,4698.56,2064
2020-07-08,Orange,4350.41,2250
2020-07-15,Orange,4680.59,2220
2020-07-22,Orange,4395.97,2342
2020-07-29,Orange,4488.26,2167
2020-08-05,Orange,4267.45,2402
2020-08-12,Orange,4431.31,2195
2020-08-19,Orange,4440.59,2195
2020-08-26,Orange,4448.52,2339
2020-09-02,Orange,4426.4,2290
2020-09-09,Orange,4422.23,2267
2020-09-16,Orange,4306.97,2225
2020-09-23,Orange,4075.62,2512
2020-09-30,Orange,4465.36,2291
2020-10-07,Orange,4224.01,2319
2020-10-14,Orange,4477.94,2324
2020-10-21,Orange,4173.29,2437
2020-10-28,Orange,4303.43,2337
2020-11-04,Orange,4719.92,2104
2020-11-11,Orange,4334.15,2306
2020-11-18,Orange,4402.09,2358
2020-11-25,Orange,4575.6,2157
2020-12-02,Orange,4827.09,2118
2020-12-09,Orange,4628.59,2154
2020-12-16,Orange,4887.0,1946
2020-12-23,Orange,4684.57,2211
2020-12-30,Orange,4935.44,2032
2021-01-06,Orange,5133.58,2006
2021-01-13,Orange,5158.47,1879
2021-01-20,Orange,4982.63,2074
2021-01-27,Orange,5159.2,1957
2021-02-03,Orange,5093.07,2051
2021-02-10,Orange,5149.24,2031
2021-02-17,Orange,5401.05,1871
2021-02-24,Orange,5277.92,1842
2021-03-03,Orange,5414.97,1767
2021-03-10,Orange,5334.48,1905
2021-03-17,Orange,5309.19,1895
2021-03-24,Orange,5412.98,1791
2021-03-31,Orange,5398.47,1866
2021-04-07,Orange,5293.91,1903
2021-04-14,Orange,5326.44,1960
2021-04-21,Orange,5051.16,1903
2021-04-28,Orange,5082.73,1964
2021-05-05,Orange,5098.32,1930
2021-05-12,Orange,5025.78,2045
2021-05-19,Orange,4879.37,2146
2021-05-26,Orange,5083.05,2049
2021-06-02,Orange,4703.82,2085
2021-06-09,Orange,4881.03,2121
2021-06-16,Orange,4868.49,2098
2021-06-23,Orange,4883.14,2090
2021-06-30,Orange,4768.77,2079
2021-07-07,Orange,4638.44,2137
2021-07-14,Orange,4658.95,2190
2021-07-21,Orange,4464.0,2196
2021-07-28,Orange,4613.61,2132
2021-08-04,Orange,4346.03,2213
2021-08-11,Orange,4347.0,2221
2021-08-18,Orange,4331.66,2406
2021-08-25,Orange,4375.21,2284
2021-09-01,Orange,4334.13,2359
2021-09-08,Orange,4156.53,2397
2021-09-15,Orange,4377.74,2329
2021-09-22,Orange,4209.79,2314
2021-09-29,Orange,4368.63,2196
2021-10-06,Orange,4265.93,2299
2021-10-13,Orange,4347.59,2260
2021-10-20,Orange,4162.67,2327
2021-10-27,Orange,4408.62,2190
2021-11-03,Orange,4487.51,2311
2021-11-10,Orange,4487.91,2237
2021-11-17,Orange,4542.22,2221
2021-11-24,Orange,4640.59,2233
2021-12-01,Orange,4881.92,2128
2021-12-08,Orange,4961.26,2041
2021-12-15,Orange,4814.09,2014
2021-12-22,Orange,4954.87,2104
2021-12-29,Orange,4579.18,2238
2022-01-05,Orange,5136.29,1913
2022-01-12,Orange,5148.47,2033
2022-01-19,Orange,5171.92,2007
2022-01-26,Orange,5059.02,2030
2022-02-02,Orange,5282.84,1933
2022-02-09,Orange,5059.25,2064
2022-02-16,Orange,5129.45,1929
2022-02-23,Orange,5338.21,1861
2022-03-02,Orange,5107.89,1907
2022-03-09,Orange,5400.56,1925
2022-03-16,Orange,5395.1,1804
2022-03-23,Orange,5292.86,1828
2022-03-30,Orange,5440.87,1795
2022-04-06,Orange,5117.0,2009
2022-04-13,Orange,5215.64,1818
2022-04-20,Orange,5122.28,2035
2022-04-27,Orange,5008.79,2023
2022-05-04,Orange,5198.4,1923
2022-05-11,Orange,5008.31,1973
2022-05-18,Orange,5066.74,2035
2022-05-25,Orange,5068.68,1978
2022-06-01,Orange,4847.13,2023
2022-06-08,Orange,4912.12,2049
2022-06-15,Orange,4902.91,2014
2022-06-22,Orange,4591.44,2242
2022-06-29,Orange,4752.05,2109
2022-07-06,Orange,4445.33,2270
2022-07-13,Orange,4625.49,2198
2022-07-20,Orange,4455.84,2158
2022-07-27,Orange,4456.09,2161
2022-08-03,Orange,4270.58,2327
2022-08-10,Orange,4310.07,2299
2022-08-17,Orange,4377.52,2331
2022-08-24,Orange,4484.45,2165
2022-08-31,Orange,4408.16,2234
2022-09-07,Orange,4400.4,2238
2022-09-14,Orange,4428.5,2311
2022-09-21,Orange,4426.9,2345
2022-09-28,Orange,4304.85,2283
2022-10-05,Orange,4221.99,2291
2022-10-12,Orange,4305.04,2271
2022-10-19,Orange,4456.68,2293
2022-10-26,Orange,4241.86,2410
2022-11-02,Orange,4669.09,2236
2022-11-09,Orange,4339.92,2359
2022-11-16,Orange,4704.91,2033
2022-11-23,Orange,4612.13,2163
2022-11-30,Orange,4654.62,2176
2022-12-07,Orange,4743.02,2175
2022-12-14,Orange,4715.9,2033
2022-12-21,Orange,4762.52,2173
2022-12-28,Orange,4878.75,2025
2023-01-04,Orange,5159.33,1999
2023-01-11,Orange,5031.25,1917
2023-01-18,Orange,5209.5,1904
2023-01-25,Orange,5160.18,1858
2023-02-01,Orange,5192.28,1953
2023-02-08,Orange,5251.43,1953
2023-02-15,Orange,5146.33,1982
2023-02-22,Orange,5260.26,1912
2023-03-01,Orange,5335.29,1923
2023-03-08,Orange,5136.08,1924
2023-03-15,Orange,5284.73,1933
2023-03-22,Orange,5366.87,1829
2023-03-29,Orange,5344.67,1882
2023-04-05,Orange,5331.76,1897
2023-04-12,Orange,5326.08,1839
2023-04-19,Orange,5227.3,1970
2023-04-26,Orange,5147.37,1912
2023-05-03,Orange,4890.78,2116
2023-05-10,Orange,5150.19,1880
2023-05-17,Orange,5000.22,2097
2023-05-24,Orange,4896.32,1982
2023-05-31,Orange,4835.73,2167
2023-06-07,Orange,4852.79,2157
2023-06-14,Orange,4632.25,2133
2023-06-21,Orange,4651.54,2225
2023-06-28,Orange,4676.91,2166
2023-07-05,Orange,4363.83,2248
2023-07-12,Orange,4541.2,2205
2023-07-19,Orange,4628.42,2209
2023-07-26,Orange,4467.04,2297
2023-08-02,Orange,4276.01,2337
2023-08-09,Orange,4282.13,2354
2023-08-16,Orange,4385.89,2239
2023-08-23,Orange,4402.37,2335
2023-08-30,Orange,4335.29,2262
2023-09-06,Orange,4218.01,2458
2023-09-13,Orange,4427.82,2165
2023-09-20,Orange,4090.35,2414
2023-09-27,Orange,4262.25,2246
2023-10-04,Orange,4488.86,2150
2023-10-11,Orange,4413.21,2191
2023-10-18,Orange,4507.32,2206
2023-10-25,Orange,4233.97,2426
2023-11-01,Orange,4378.79,2306
2023-11-08,Orange,4604.23,2113
2023-11-15,Orange,4540.3,2176
2023-11-22,Orange,4403.96,2247
2023-11-29,Orange,4361.62,2285
2023-12-06,Orange,4599.63,2133
2023-12-13,Orange,4704.42,2137
2023-12-20,Orange,4938.61,1990
2023-12-27,Orange,4884.75,2110
2024-01-03,Orange,5056.74,1906
2024-01-10,Orange,4976.0,2001
2024-01-17,Orange,5196.32,1925
2024-01-24,Orange,5036.09,2031
2024-01-31,Orange,4930.84,2103
2024-02-07,Orange,5041.69,1920
2024-02-14,Orange,5273.65,1801
2024-02-21,Orange,5070.71,1943
2024-02-28,Orange,5362.14,1855
2024-03-06,Orange,5365.94,1909
2024-03-13,Orange,5349.36,1968
2024-03-20,Orange,5305.76,1901
2024-03-27,Orange,5089.92,2046
2024-04-03,Orange,5317.66,1957
2024-04-10,Orange,5089.29,1926
2024-04-17,Orange,5356.82,1824
2024-04-24,Orange,5066.06,1973
2024-05-01,Orange,5156.06,1917
2024-05-08,Orange,4945.31,2081
2024-05-15,Orange,4994.38,2057
2024-05-22,Orange,5069.26,1934
2024-05-29,Orange,5021.91,2072
2024-06-05,Orange,4970.72,2070
2024-06-12,Orange,4792.17,2132
2024-06-19,Orange,4871.63,1958
2024-06-26,Orange,4832.64,2005
2024-07-03,Orange,4714.75,2168
2024-07-10,Orange,4526.45,2149
2024-07-17,Orange,4362.53,2264
2024-07-24,Orange,4403.42,2358
2024-07-31,Orange,4439.82,2244
2024-08-07,Orange,4509.84,2163
2024-08-14,Orange,4227.33,2412
2024-08-21,Orange,4185.19,2327
2024-08-28,Orange,4258.56,2349
2024-09-04,Orange,4370.8,2380
2024-09-11,Orange,4094.86,2348
2024-09-18,Orange,4091.57,2417
2024-09-25,Orange,4302.71,2267
2024-10-02,Orange,4201.22,2402
2024-10-09,Orange,4353.01,2361
2024-10-16,Orange,4251.02,2443
2024-10-23,Orange,4286.71,2356
2024-10-30,Orange,4248.28,2313
2024-11-06,Orange,4700.25,2131
2024-11-13,Orange,4632.82,2240
2024-11-20,Orange,4700.65,2204
2024-11-27,Orange,4505.13,2229
2024-12-04,Orange,4717.82,2092
2024-12-11,Orange,4592.83,2185
2024-12-18,Orange,4785.15,2005
2024-12-25,Orange,4769.93,2059
2020-01-01,Papaya,3065.92,3218
2020-01-08,Papaya,3455.82,2975
2020-01-15,Papaya,3300.4,3021
2020-01-22,Papaya,3138.67,3266
2020-01-29,Papaya,3385.27,2862
2020-02-05,Papaya,3359.08,2995
2020-02-12,Papaya,3533.16,2900
2020-02-19,Papaya,3314.14,2942
2020-02-26,Papaya,3291.89,2964
2020-03-04,Papaya,3391.56,3000
2020-03-11,Papaya,3437.93,2920
2020-03-18,Papaya,3400.01,2900
2020-03-25,Papaya,3435.72,3001
2020-04-01,Papaya,3564.88,2782
2020-04-08,Papaya,3392.1,3017
2020-04-15,Papaya,3597.06,2750
2020-04-22,Papaya,3622.45,2737
2020-04-29,Papaya,3325.52,3054
2020-05-06,Papaya,3258.95,3038
2020-05-13,Papaya,3461.08,2933
2020-05-20,Papaya,3169.36,3124
2020-05-27,Papaya,3209.29,3054
2020-06-03,Papaya,3109.2,3187
2020-06-10,Papaya,3041.09,3373
2020-06-17,Papaya,2830.46,3438
2020-06-24,Papaya,2907.85,3529
2020-07-01,Papaya,2956.85,3333
2020-07-08,Papaya,2576.86,3787
2020-07-15,Papaya,2728.74,3617
2020-07-22,Papaya,2704.23,3772
2020-07-29,Papaya,2714.53,3709
2020-08-05,Papaya,2678.97,3663
2020-08-12,Papaya,2477.83,4053
2020-08-19,Papaya,2399.83,4261
2020-08-26,Papaya,2427.57,4117
2020-09-02,Papaya,2437.41,4188
2020-09-09,Papaya,2629.86,3855
2020-09-16,Papaya,2650.98,3780
2020-09-23,Papaya,2508.77,4019
2020-09-30,Papaya,2432.83,4029
2020-10-07,Papaya,2505.04,3992
2020-10-14,Papaya,2435.22,4185
2020-10-21,Papaya,2593.74,3766
2020-10-28,Papaya,2413.12,4064
2020-11-04,Papaya,2815.23,3547
2020-11-11,Papaya,2805.11,3471
2020-11-18,Papaya,2786.57,3562
2020-11-25,Papaya,2584.04,3833
2020-12-02,Papaya,2823.09,3638
2020-12-09,Papaya,2855.8,3509
2020-12-16,Papaya,2965.32,3345
2020-12-23,Papaya,2950.87,3454
2020-12-30,Papaya,3034.31,3380
2021-01-06,Papaya,3189.61,3063
2021-01-13,Papaya,3315.44,2985
2021-01-20,Papaya,3180.0,3128
2021-01-27,Papaya,3086.17,3267
2021-02-03,Papaya,3610.56,2689
2021-02-10,Papaya,3276.01,3005
2021-02-17,Papaya,3246.65,3016
2021-02-24,Papaya,3525.41,2812
2021-03-03,Papaya,3320.01,3072
2021-03-10,Papaya,3530.65,2833
2021-03-17,Papaya,3647.74,2738
2021-03-24,Papaya,3625.3,2848
2021-03-31,Papaya,3616.63,2734
2021-04-07,Papaya,3480.18,2861
2021-04-14,Papaya,3301.78,2972
2021-04-21,Papaya,3469.33,2864
2021-04-28,Papaya,3476.72,2818
2021-05-05,Papaya,3368.86,3025
2021-05-12,Papaya,3355.28,2971
2021-05-19,Papaya,3117.97,3247
2021-05-26,Papaya,3123.38,3288
2021-06-02,Papaya,3184.76,3224
2021-06-09,Papaya,3063.63,3327
2021-06-16,Papaya,2912.82,3374
2021-06-23,Papaya,3153.55,3109
2021-06-30,Papaya,2998.66,3240
2021-07-07,Papaya,2626.68,3756
2021-07-14,Papaya,2658.7,3750
2021-07-21,Papaya,2942.79,3417
2021-07-28,Papaya,2635.45,3869
2021-08-04,Papaya,2647.72,3746
2021-08-11,Papaya,2582.86,3899
2021-08-18,Papaya,2553.65,3852
2021-08-25,Papaya,2606.02,3743
2021-09-01,Papaya,2420.46,4089
2021-09-08,Papaya,2526.71,3880
2021-09-15,Papaya,2501.38,3991
2021-09-22,Papaya,2450.51,4000
2021-09-29,Papaya,2686.09,3696
2021-10-06,Papaya,2494.69,4010
2021-10-13,Papaya,2749.23,3670
2021-10-20,Papaya,2685.71,3639
2021-10-27,Papaya,2426.6,4053
2021-11-03,Papaya,2789.52,3639
2021-11-10,Papaya,2618.21,3805
2021-11-17,Papaya,2799.88,3522
2021-11-24,Papaya,2825.6,3560
2021-12-01,Papaya,3160.4,3243
2021-12-08,Papaya,2945.22,3469
2021-12-15,Papaya,2981.78,3420
2021-12-22,Papaya,3050.64,3361
2021-12-29,Papaya,3073.2,3167
2022-01-05,Papaya,3225.19,3104
2022-01-12,Papaya,3298.19,2998
2022-01-19,Papaya,3393.67,3018
2022-01-26,Papaya,3298.41,2945
2022-02-02,Papaya,3350.76,3076
2022-02-09,Papaya,3256.06,3167
2022-02-16,Papaya,3279.24,3024
2022-02-23,Papaya,3261.2,3126
2022-03-02,Papaya,3606.32,2844
2022-03-09,Papaya,3501.33,2799
2022-03-16,Papaya,3621.59,2799
2022-03-23,Papaya,3343.47,3020
2022-03-30,Papaya,3706.37,2765
2022-04-06,Papaya,3584.23,2777
2022-04-13,Papaya,3371.06,3042
2022-04-20,Papaya,3556.03,2908
2022-04-27,Papaya,3334.39,3061
2022-05-04,Papaya,3208.98,3195
2022-05-11,Papaya,3098.02,3166
2022-05-18,Papaya,3100.63,3133
2022-05-25,Papaya,3375.54,2932
2022-06-01,Papaya,3179.03,3226
2022-06-08,Papaya,2899.44,3470
2022-06-15,Papaya,3012.75,3253
2022-06-22,Papaya,3001.33,3424
2022-06-29,Papaya,3153.3,3241
2022-07-06,Papaya,2916.38,3418
2022-07-13,Papaya,2864.56,3543
2022-07-20,Papaya,2757.42,3560
2022-07-27,Papaya,2681.62,3752
2022-08-03,Papaya,2463.58,3964
2022-08-10,Papaya,2433.31,4141
2022-08-17,Papaya,2447.28,3991
2022-08-24,Papaya,2693.34,3671
2022-08-31,Papaya,2403.06,4153
2022-09-07,Papaya,2633.16,3707
2022-09-14,Papaya,2628.23,3705
2022-09-21,Papaya,2682.55,3635
2022-09-28,Papaya,2692.34,3674
2022-10-05,Papaya,2422.23,4167
2022-10-12,Papaya,2716.64,3658
2022-10-19,Papaya,2723.72,3643
2022-10-26,Papaya,2427.89,4043
2022-11-02,Papaya,2679.18,3825
2022-11-09,Papaya,2886.1,3563
2022-11-16,Papaya,2815.28,3647
2022-11-23,Papaya,2878.36,3397
2022-11-30,Papaya,2578.78,3904
2022-12-07,Papaya,2830.5,3442
2022-12-14,Papaya,2980.95,3407
2022-12-21,Papaya,2883.99,3526
2022-12-28,Papaya,3195.03,3121
2023-01-04,Papaya,3135.55,3129
2023-01-11,Papaya,3186.1,3102
2023-01-18,Papaya,3099.25,3223
2023-01-25,Papaya,3068.21,3312
2023-02-01,Papaya,3345.73,3047
2023-02-08,Papaya,3632.9,2797
2023-02-15,Papaya,3622.88,2737
2023-02-22,Papaya,3434.11,2900
2023-03-01,Papaya,3419.77,2950
2023-03-08,Papaya,3651.6,2817
2023-03-15,Papaya,3313.84,3029
2023-03-22,Papaya,3635.14,2818
2023-03-29,Papaya,3360.94,2978
2023-04-05,Papaya,3265.68,3118
2023-04-12,Papaya,3502.62,2946
2023-04-19,Papaya,3265.54,3003
2023-04-26,Papaya,3253.77,3138
2023-05-03,Papaya,3203.72,3022
2023-05-10,Papaya,3441.68,3000
2023-05-17,Papaya,3432.79,2993
2023-05-24,Papaya,3194.73,3128
2023-05-31,Papaya,3163.73,3177
2023-06-07,Papaya,2824.03,3617
2023-06-14,Papaya,2943.78,3421
2023-06-21,Papaya,2984.86,3314
2023-06-28,Papaya,2930.29,3453
2023-07-05,Papaya,2661.63,3718
2023-07-12,Papaya,2937.94,3446
2023-07-19,Papaya,2660.55,3763
2023-07-26,Papaya,2886.9,3404
2023-08-02,Papaya,2570.86,3790
2023-08-09,Papaya,2423.25,4208
2023-08-16,Papaya,2506.17,3929
2023-08-23,Papaya,2433.33,4110
2023-08-30,Papaya,2774.42,3685
2023-09-06,Papaya,2419.31,4226
2023-09-13,Papaya,2429.23,4141
2023-09-20,Papaya,2495.91,3932
2023-09-27,Papaya,2405.99,4107
2023-10-04,Papaya,2535.42,3876
2023-10-11,Papaya,2480.5,4038
2023-10-18,Papaya,2536.59,3916
2023-10-25,Papaya,2576.62,3847
2023-11-01,Papaya,2819.43,3480
2023-11-08,Papaya,2580.7,3817
2023-11-15,Papaya,2572.17,3958
2023-11-22,Papaya,2757.08,3621
2023-11-29,Papaya,2627.28,3790
2023-12-06,Papaya,3193.05,3101
2023-12-13,Papaya,2877.48,3509
2023-12-20,Papaya,3126.77,3281
2023-12-27,Papaya,3020.37,3289
2024-01-03,Papaya,3225.08,3129
2024-01-10,Papaya,3444.63,2889
2024-01-17,Papaya,3222.31,3131
2024-01-24,Papaya,3297.44,3008
2024-01-31,Papaya,3121.15,3151
2024-02-07,Papaya,3308.01,2926
2024-02-14,Papaya,3268.96,3149
2024-02-21,Papaya,3275.82,2999
2024-02-28,Papaya,3603.73,2777
2024-03-06,Papaya,3629.33,2832
2024-03-13,Papaya,3385.25,2953
2024-03-20,Papaya,3504.03,2863
2024-03-27,Papaya,3511.37,2838
2024-04-03,Papaya,3617.48,2680
2024-04-10,Papaya,3333.46,3003
2024-04-17,Papaya,3524.92,2832
2024-04-24,Papaya,3626.14,2780
2024-05-01,Papaya,3324.71,2935
2024-05-08,Papaya,3306.87,2940
2024-05-15,Papaya,3252.19,3078
2024-05-22,Papaya,3203.27,3107
2024-05-29,Papaya,3434.33,2854
2024-06-05,Papaya,3007.74,3391
2024-06-12,Papaya,3061.18,3332
2024-06-19,Papaya,2909.14,3461
2024-06-26,Papaya,3094.14,3306
2024-07-03,Papaya,2746.26,3631
2024-07-10,Papaya,2591.69,3827
2024-07-17,Papaya,2800.89,3635
2024-07-24,Papaya,2862.41,3434
2024-07-31,Papaya,2848.7,3415
2024-08-07,Papaya,2435.74,4056
2024-08-14,Papaya,2682.76,3686
2024-08-21,Papaya,2430.01,4040
2024-08-28,Papaya,2525.82,4049
2024-09-04,Papaya,2609.65,3886
2024-09-11,Papaya,2469.9,4093
2024-09-18,Papaya,2617.47,3794
2024-09-25,Papaya,2394.52,4151
2024-10-02,Papaya,2654.66,3690
2024-10-09,Papaya,2420.63,4096
2024-10-16,Papaya,2523.39,3905
2024-10-23,Papaya,2564.99,3943
2024-10-30,Papaya,2757.34,3662
2024-11-06,Papaya,2684.97,3750
2024-11-13,Papaya,2852.31,3427
2024-11-20,Papaya,2848.03,3554
2024-11-27,Papaya,2817.46,3533
2024-12-04,Papaya,2895.87,3510
2024-12-11,Papaya,2929.05,3488
2024-12-18,Papaya,2858.82,3467
2024-12-25,Papaya,3039.63,3347
2020-01-01,Cotton,4482.31,2316
2020-01-08,Cotton,4477.34,2235
2020-01-15,Cotton,4636.26,2251
2020-01-22,Cotton,4325.91,2283
2020-01-29,Cotton,4532.9,2175
2020-02-05,Cotton,4676.59,2188
2020-02-12,Cotton,4580.54,2154
2020-02-19,Cotton,4682.45,2045
2020-02-26,Cotton,4593.08,2224
2020-03-04,Cotton,4886.87,2044
2020-03-11,Cotton,4541.34,2141
2020-03-18,Cotton,4547.02,2212
2020-03-25,Cotton,4603.87,2246
2020-04-01,Cotton,4461.47,2151
2020-04-08,Cotton,4441.54,2239
2020-04-15,Cotton,4573.3,2177
2020-04-22,Cotton,4760.0,2057
2020-04-29,Cotton,4822.68,2143
2020-05-06,Cotton,4548.84,2232
2020-05-13,Cotton,4328.26,2387
2020-05-20,Cotton,4459.0,2157
2020-05-27,Cotton,4484.11,2257
2020-06-03,Cotton,4154.78,2422
2020-06-10,Cotton,4343.55,2277
2020-06-17,Cotton,4328.28,2263
2020-06-24,Cotton,4236.07,2275
2020-07-01,Cotton,3897.95,2482
2020-07-08,Cotton,4106.94,2374
2020-07-15,Cotton,4109.83,2367
2020-07-22,Cotton,3967.67,2441
2020-07-29,Cotton,4074.82,2428
2020-08-05,Cotton,3834.49,2553
2020-08-12,Cotton,3906.58,2652
2020-08-19,Cotton,3769.66,2611
2020-08-26,Cotton,3879.67,2631
2020-09-02,Cotton,3797.48,2616
2020-09-09,Cotton,3657.56,2780
2020-09-16,Cotton,3574.9,2842
2020-09-23,Cotton,3782.62,2731
2020-09-30,Cotton,3517.73,2921
2020-10-07,Cotton,3944.99,2625
2020-10-14,Cotton,3699.13,2612
2020-10-21,Cotton,3648.73,2808
